,0,1,2,3,4,5
9459,1680,112,1904,336,0.105,1172
9460,1680,1904,1904,2128,0.101,1172
9461,1792,1568,2016,1792,0.101,1172
9462,1904,112,2128,336,0.101,1172
9463,1904,1904,2128,2128,0.103,1172
9464,1904,3136,2128,3360,0.103,1172
9465,2016,2016,2240,2240,0.103,1172
9466,2352,2912,2576,3136,0.104,1172
9467,2576,2576,2800,2800,0.103,1172
9468,2688,1344,2912,1568,0.103,1172
9469,2688,2016,2912,2240,0.102,1172
9470,2800,784,3024,1008,0.101,1172
9471,2800,1568,3024,1792,0.104,1172
9472,2800,2240,3024,2464,0.103,1172
9473,2800,2800,3024,3024,0.104,1172
9474,2912,0,3136,224,0.102,1172
9475,3136,896,3360,1120,0.103,1172
9476,3248,224,3472,448,0.104,1172
9477,3248,2576,3472,2800,0.103,1172
9478,3360,560,3584,784,0.104,1172
9479,3360,2128,3584,2352,0.104,1172
9480,3360,2912,3584,3136,0.102,1172
9481,3472,896,3696,1120,0.103,1172
9482,3696,784,3920,1008,0.104,1172
9483,3696,1344,3920,1568,0.101,1172
9484,3808,224,4032,448,0.102,1172
9485,3808,1456,4032,1680,0.105,1172
9486,4144,1008,4368,1232,0.101,1172
9487,4256,2352,4480,2576,0.102,1172
9488,4256,3136,4480,3360,0.105,1172
9489,4368,1232,4592,1456,0.103,1172
9490,0,1456,224,1680,0.103,1173
9491,0,1792,224,2016,0.101,1173
9492,112,448,336,672,0.102,1173
9493,336,0,448,224,0.10250000000000001,1173
9494,224,672,448,896,0.104,1173
9495,336,2912,448,3136,0.1025,1173
9496,672,1120,896,1344,0.105,1173
9497,672,1568,896,1792,0.104,1173
9498,784,336,1008,560,0.102,1173
9499,784,1008,1008,1232,0.105,1173
9500,784,2352,1008,2576,0.101,1173
9501,1008,1568,1232,1792,0.105,1173
9502,1008,2576,1232,2800,0.104,1173
9503,1232,1008,1344,1232,0.1035,1173
9504,1120,1680,1344,1904,0.104,1173
9505,1120,2464,1344,2688,0.102,1173
9506,1120,2912,1344,3024,0.103,1173
9507,1232,224,1456,448,0.102,1173
9508,1344,784,1568,1008,0.103,1173
9509,1344,1680,1568,1904,0.103,1173
9510,1456,1008,1680,1232,0.105,1173
9511,1568,1792,1792,2016,0.102,1173
9512,1792,336,2016,560,0.101,1173
9513,1792,1008,2016,1232,0.102,1173
9514,1904,2240,2128,2464,0.102,1173
9515,2352,1456,2576,1680,0.105,1173
9516,2464,784,2688,1008,0.101,1173
9517,2576,0,2800,224,0.105,1173
9518,2576,224,2800,448,0.103,1173
9519,2576,896,2800,1120,0.103,1173
9520,2576,1344,2800,1568,0.103,1173
9521,2688,2128,2800,2352,0.102,1173
9522,2688,2912,2912,3136,0.101,1173
9523,2912,336,3136,560,0.102,1173
9524,3024,784,3248,1008,0.101,1173
9525,3024,1456,3248,1680,0.103,1173
9526,3024,2464,3248,2688,0.105,1173
9527,3136,2576,3360,2800,0.101,1173
9528,3248,3024,3472,3248,0.102,1173
9529,3360,1120,3584,1344,0.105,1173
9530,3472,2240,3696,2464,0.102,1173
9531,3584,1120,3808,1344,0.103,1173
9532,3696,1008,3920,1232,0.102,1173
9533,3696,1792,3920,2016,0.103,1173
9534,3808,336,4032,560,0.101,1173
9535,3920,224,4144,448,0.104,1173
9536,4032,1008,4256,1232,0.101,1173
9537,4032,2800,4256,3024,0.103,1173
9538,4256,672,4480,896,0.102,1173
9539,4368,1232,4592,1456,0.102,1173
9540,4368,2352,4592,2464,0.103,1173
9541,0,672,224,896,0.103,1174
9542,224,2576,336,2800,0.1035,1174
9543,224,672,448,896,0.104,1174
9544,336,112,560,336,0.105,1174
9545,336,1568,560,1792,0.105,1174
9546,560,1120,672,1344,0.10300000000000001,1174
9547,560,896,784,1008,0.101,1174
9548,560,2576,784,2800,0.103,1174
9549,672,224,896,448,0.104,1174
9550,784,112,1008,336,0.104,1174
9551,896,0,1120,224,0.104,1174
9552,896,784,1120,1008,0.105,1174
9553,1008,336,1232,560,0.101,1174
9554,1008,3136,1232,3360,0.104,1174
9555,1120,1008,1344,1232,0.104,1174
9556,1232,336,1456,560,0.103,1174
9557,1232,784,1456,1008,0.104,1174
9558,1232,1792,1456,2016,0.103,1174
9559,1456,0,1568,224,0.101,1174
9560,1456,2688,1680,2912,0.104,1174
9561,1568,224,1792,448,0.104,1174
9562,1680,560,1904,784,0.103,1174
9563,1680,1344,1904,1568,0.104,1174
9564,1680,2912,1904,3136,0.102,1174
9565,1904,896,2128,1120,0.103,1174
9566,2016,2912,2240,3136,0.101,1174
9567,2128,2576,2352,2800,0.105,1174
9568,2352,112,2576,224,0.1025,1174
9569,2352,336,2576,560,0.104,1174
9570,2352,1904,2576,2128,0.101,1174
9571,2352,2688,2576,2912,0.103,1174
9572,2464,672,2688,896,0.103,1174
9573,2464,1120,2688,1344,0.105,1174
9574,2576,2128,2800,2352,0.104,1174
9575,2576,3136,2800,3360,0.101,1174
9576,2800,896,2912,1120,0.10250000000000001,1174
9577,2688,1792,2912,2016,0.104,1174
9578,2800,672,3024,784,0.104,1174
9579,2800,2016,3024,2240,0.103,1174
9580,2800,2912,3024,3136,0.103,1174
9581,2912,1008,3136,1232,0.101,1174
9582,3024,1568,3248,1792,0.102,1174
9583,3136,2352,3248,2576,0.1045,1174
9584,3136,0,3360,224,0.104,1174
9585,3136,1792,3360,2016,0.105,1174
9586,3360,1904,3584,2128,0.102,1174
9587,3472,672,3696,784,0.1045,1174
9588,3472,1344,3696,1568,0.103,1174
9589,3472,1680,3696,1904,0.103,1174
9590,3472,2240,3696,2464,0.105,1174
9591,3696,1120,3920,1344,0.104,1174
9592,3696,1456,3920,1680,0.105,1174
9593,3808,2800,4032,3024,0.101,1174
9594,3920,0,4144,224,0.104,1174
9595,4032,1680,4256,1904,0.103,1174
9596,4144,1904,4368,2128,0.103,1174
9597,4256,2128,4480,2352,0.104,1174
9598,4256,2464,4480,2576,0.1035,1174
9599,4368,784,4592,1008,0.105,1174
9600,0,2240,224,2352,0.103,1175
9601,112,2912,336,3024,0.103,1175
9602,224,224,448,448,0.103,1175
9603,224,1008,448,1232,0.101,1175
9604,336,1232,560,1456,0.103,1175
9605,448,1792,672,2016,0.101,1175
9606,560,224,784,448,0.102,1175
9607,560,1120,784,1344,0.104,1175
9608,560,1680,784,1904,0.104,1175
9609,560,2688,784,2912,0.102,1175
9610,672,1456,896,1680,0.102,1175
9611,784,224,1008,448,0.104,1175
9612,784,3024,1008,3248,0.103,1175
9613,896,1120,1120,1344,0.105,1175
9614,1008,1568,1232,1792,0.101,1175
9615,1120,112,1344,336,0.102,1175
9616,1120,1792,1344,2016,0.103,1175
9617,1120,2128,1344,2352,0.102,1175
9618,1232,2464,1456,2688,0.104,1175
9619,1344,1568,1568,1792,0.103,1175
9620,1568,2800,1792,3024,0.105,1175
9621,1680,1120,1904,1344,0.102,1175
9622,1680,2352,1904,2576,0.105,1175
9623,1680,2688,1904,2912,0.103,1175
9624,1904,0,2128,224,0.101,1175
9625,1904,2688,2128,2912,0.104,1175
9626,2016,1680,2240,1904,0.101,1175
9627,2016,2352,2240,2576,0.103,1175
9628,2128,672,2352,896,0.101,1175
9629,2240,2800,2464,3024,0.101,1175
9630,2352,1904,2576,2128,0.101,1175
9631,2464,448,2688,672,0.105,1175
9632,2576,2016,2800,2240,0.101,1175
9633,2688,2464,2912,2688,0.105,1175
9634,2912,784,3136,1008,0.101,1175
9635,3136,1904,3248,2128,0.10200000000000001,1175
9636,3024,2240,3248,2464,0.104,1175
9637,3136,1008,3360,1232,0.102,1175
9638,3136,2352,3360,2576,0.103,1175
9639,3136,2800,3360,3024,0.101,1175
9640,3248,1120,3472,1344,0.105,1175
9641,3472,112,3696,336,0.102,1175
9642,3472,1456,3696,1680,0.101,1175
9643,3472,2688,3696,2912,0.102,1175
9644,3696,2464,3920,2688,0.105,1175
9645,3808,1680,4032,1904,0.105,1175
9646,4032,1568,4256,1792,0.104,1175
9647,4144,2128,4368,2352,0.101,1175
9648,4256,896,4480,1120,0.102,1175
9649,4256,2240,4480,2464,0.105,1175
9650,0,0,224,224,0.101,1176
9651,0,560,224,784,0.102,1176
9652,0,1792,224,2016,0.101,1176
9653,0,2464,224,2688,0.102,1176
9654,336,1120,560,1232,0.1035,1176
9655,336,1680,560,1904,0.101,1176
9656,336,3024,560,3248,0.104,1176
9657,560,2240,784,2464,0.103,1176
9658,672,2912,896,3136,0.102,1176
9659,896,1232,1120,1456,0.105,1176
9660,1008,2240,1232,2464,0.105,1176
9661,1344,1120,1568,1344,0.105,1176
9662,1568,2800,1792,3024,0.101,1176
9663,1792,1232,2016,1456,0.102,1176
9664,1792,1904,2016,2128,0.105,1176
9665,2016,2128,2240,2352,0.103,1176
9666,2016,2688,2240,2912,0.105,1176
9667,2016,3136,2240,3360,0.103,1176
9668,2240,0,2464,224,0.103,1176
9669,2240,560,2464,784,0.103,1176
9670,2240,1904,2464,2128,0.102,1176
9671,2352,1008,2576,1232,0.103,1176
9672,2352,1456,2576,1680,0.104,1176
9673,2352,2352,2576,2576,0.101,1176
9674,2464,224,2688,448,0.105,1176
9675,2464,2240,2688,2464,0.104,1176
9676,2464,2464,2688,2688,0.102,1176
9677,2576,3024,2800,3248,0.101,1176
9678,2688,448,2912,672,0.105,1176
9679,2688,1456,2912,1568,0.1035,1176
9680,2800,1120,3024,1344,0.103,1176
9681,2800,1792,3024,2016,0.101,1176
9682,2912,784,3136,1008,0.101,1176
9683,3024,1456,3248,1680,0.105,1176
9684,3024,1904,3248,2128,0.105,1176
9685,3136,784,3360,1008,0.103,1176
9686,3248,1120,3472,1344,0.103,1176
9687,3248,1456,3472,1680,0.104,1176
9688,3248,3136,3472,3360,0.103,1176
9689,3360,112,3584,336,0.105,1176
9690,3360,560,3584,784,0.103,1176
9691,3472,896,3696,1120,0.102,1176
9692,3472,2688,3696,2912,0.105,1176
9693,3472,3024,3696,3248,0.102,1176
9694,3584,336,3808,560,0.103,1176
9695,3696,1680,3808,1904,0.10300000000000001,1176
9696,3584,2128,3808,2352,0.105,1176
9697,3696,2352,3808,2576,0.104,1176
9698,3696,224,3920,448,0.101,1176
9699,3808,1120,4032,1344,0.103,1176
9700,3808,2128,4032,2352,0.103,1176
9701,3808,2800,4032,3024,0.102,1176
9702,3920,336,4144,560,0.101,1176
9703,4032,112,4256,336,0.102,1176
9704,4032,896,4256,1120,0.102,1176
9705,4256,1232,4480,1456,0.105,1176
9706,0,2464,224,2688,0.101,1177
9707,112,2912,224,3136,0.10250000000000001,1177
9708,112,1120,336,1344,0.103,1177
9709,224,2912,336,3136,0.101,1177
9710,224,560,448,784,0.105,1177
9711,224,2240,448,2464,0.103,1177
9712,336,672,560,896,0.102,1177
9713,560,1008,672,1232,0.1015,1177
9714,448,2240,672,2464,0.102,1177
9715,448,2800,672,3024,0.103,1177
9716,560,336,784,560,0.103,1177
9717,784,672,1008,896,0.105,1177
9718,896,1456,1120,1680,0.102,1177
9719,896,3136,1120,3360,0.104,1177
9720,1008,0,1232,224,0.101,1177
9721,1344,1568,1568,1792,0.103,1177
9722,1344,2016,1568,2240,0.105,1177
9723,1344,2464,1568,2688,0.105,1177
9724,1456,1120,1680,1344,0.103,1177
9725,1456,1792,1680,2016,0.105,1177
9726,1568,2576,1680,2800,0.104,1177
9727,1568,336,1792,560,0.105,1177
9728,1568,2352,1792,2576,0.101,1177
9729,1568,3136,1792,3360,0.103,1177
9730,1680,2688,1904,2912,0.102,1177
9731,1792,3024,2016,3248,0.101,1177
9732,1904,112,2128,336,0.105,1177
9733,1904,784,2128,1008,0.103,1177
9734,1904,2912,2128,3024,0.1015,1177
9735,2016,3136,2240,3248,0.1045,1177
9736,2016,3248,2240,3360,0.1045,1177
9737,2128,2576,2352,2800,0.105,1177
9738,2240,224,2464,448,0.101,1177
9739,2240,448,2464,672,0.105,1177
9740,2240,2128,2464,2352,0.103,1177
9741,2352,336,2576,560,0.103,1177
9742,2576,672,2800,896,0.101,1177
9743,2688,784,2912,1008,0.103,1177
9744,2800,1008,3024,1232,0.105,1177
9745,2912,2688,3136,2912,0.105,1177
9746,3024,1568,3248,1792,0.103,1177
9747,3136,1120,3360,1344,0.103,1177
9748,3136,1456,3360,1680,0.101,1177
9749,3136,3024,3360,3248,0.101,1177
9750,3248,112,3472,336,0.102,1177
9751,3248,2128,3472,2352,0.103,1177
9752,3472,672,3696,896,0.102,1177
9753,3584,560,3808,784,0.105,1177
9754,3584,1120,3808,1344,0.103,1177
9755,3584,1792,3808,2016,0.102,1177
9756,3696,1344,3920,1568,0.103,1177
9757,3808,448,4032,672,0.102,1177
9758,3808,784,4032,1008,0.101,1177
9759,3808,2576,4032,2800,0.103,1177
9760,3920,0,4144,224,0.102,1177
9761,4032,2464,4144,2688,0.1045,1177
9762,4032,336,4256,560,0.104,1177
9763,4032,1344,4256,1568,0.103,1177
9764,4144,1120,4368,1344,0.103,1177
9765,4144,1456,4368,1680,0.102,1177
9766,4144,3136,4368,3360,0.102,1177
9767,4256,0,4480,224,0.102,1177
9768,4368,448,4592,672,0.104,1177
9769,4368,3024,4592,3248,0.103,1177
9770,0,1904,224,2128,0.105,1178
9771,224,896,448,1120,0.101,1178
9772,336,2128,560,2352,0.103,1178
9773,560,672,784,784,0.10250000000000001,1178
9774,560,2016,784,2240,0.105,1178
9775,672,2240,896,2464,0.104,1178
9776,784,448,1008,672,0.102,1178
9777,784,1008,1008,1232,0.102,1178
9778,784,1680,1008,1904,0.101,1178
9779,784,2464,1008,2688,0.101,1178
9780,896,896,1120,1120,0.103,1178
9781,896,1904,1120,2128,0.104,1178
9782,896,2800,1120,3024,0.102,1178
9783,1008,784,1232,1008,0.103,1178
9784,1008,1568,1232,1792,0.105,1178
9785,1008,3024,1232,3248,0.105,1178
9786,1120,2240,1344,2464,0.101,1178
9787,1456,2688,1680,2912,0.103,1178
9788,1568,448,1792,672,0.103,1178
9789,1680,1904,1904,2128,0.104,1178
9790,1792,2464,2016,2688,0.102,1178
9791,1904,1344,2128,1568,0.104,1178
9792,1904,3024,2128,3248,0.105,1178
9793,2016,2800,2240,3024,0.104,1178
9794,2352,336,2576,560,0.102,1178
9795,2352,896,2576,1120,0.104,1178
9796,2352,2688,2576,2912,0.104,1178
9797,2464,112,2688,336,0.103,1178
9798,2464,3024,2688,3248,0.104,1178
9799,2576,560,2800,784,0.101,1178
9800,2576,2352,2800,2576,0.104,1178
9801,2688,896,2912,1120,0.102,1178
9802,2688,1680,2912,1904,0.103,1178
9803,2688,2128,2912,2352,0.101,1178
9804,2800,448,3024,672,0.101,1178
9805,2800,3136,3024,3360,0.104,1178
9806,2912,896,3136,1120,0.104,1178
9807,2912,1792,3136,2016,0.104,1178
9808,3024,1120,3248,1344,0.105,1178
9809,3024,2240,3248,2352,0.104,1178
9810,3136,3136,3360,3360,0.105,1178
9811,3248,672,3472,896,0.102,1178
9812,3248,896,3472,1120,0.105,1178
9813,3360,1568,3584,1792,0.101,1178
9814,3472,1456,3696,1680,0.105,1178
9815,3472,2688,3696,2912,0.101,1178
9816,3584,448,3808,672,0.101,1178
9817,3584,1008,3808,1232,0.105,1178
9818,3696,1232,3920,1456,0.104,1178
9819,3808,112,4032,336,0.101,1178
9820,3920,896,4144,1120,0.101,1178
9821,4032,560,4256,784,0.103,1178
9822,4032,1344,4256,1568,0.105,1178
9823,4032,1792,4256,2016,0.105,1178
9824,4144,1680,4368,1904,0.101,1178
9825,4144,2128,4368,2352,0.105,1178
9826,4256,560,4480,784,0.104,1178
9827,4256,896,4480,1120,0.102,1178
9828,0,336,224,560,0.105,1180
9829,0,784,224,1008,0.103,1180
9830,112,2128,336,2352,0.105,1180
9831,224,560,448,784,0.104,1180
9832,224,1456,448,1680,0.102,1180
9833,224,2352,448,2576,0.101,1180
9834,224,2800,448,3024,0.102,1180
9835,336,1904,560,2128,0.101,1180
9836,336,2576,560,2800,0.103,1180
9837,448,336,672,560,0.105,1180
9838,448,1456,672,1680,0.103,1180
9839,672,448,896,672,0.101,1180
9840,672,1008,896,1232,0.105,1180
9841,784,2800,1008,3024,0.103,1180
9842,896,1568,1120,1792,0.104,1180
9843,896,2352,1120,2576,0.104,1180
9844,1008,2688,1232,2912,0.102,1180
9845,1120,112,1344,336,0.102,1180
9846,1120,2128,1344,2352,0.105,1180
9847,1120,2352,1344,2576,0.101,1180
9848,1120,2576,1344,2800,0.101,1180
9849,1344,448,1568,672,0.103,1180
9850,1344,1456,1568,1680,0.101,1180
9851,1456,2800,1568,3024,0.1015,1180
9852,1568,2688,1680,2912,0.1035,1180
9853,1456,3024,1680,3248,0.104,1180
9854,1680,336,1792,560,0.104,1180
9855,1568,1792,1792,1904,0.10200000000000001,1180
9856,1568,2240,1792,2464,0.103,1180
9857,1568,2464,1792,2688,0.105,1180
9858,1792,1232,1904,1456,0.1035,1180
9859,1792,0,2016,224,0.104,1180
9860,1792,2352,2016,2576,0.105,1180
9861,1904,1792,2128,2016,0.104,1180
9862,2016,784,2240,1008,0.102,1180
9863,2128,1008,2240,1232,0.10200000000000001,1180
9864,2128,224,2352,448,0.101,1180
9865,2240,2016,2464,2240,0.101,1180
9866,2464,1904,2688,2128,0.105,1180
9867,2688,1456,2912,1680,0.104,1180
9868,2688,2912,2912,3136,0.101,1180
9869,2800,1344,3024,1568,0.102,1180
9870,2912,1008,3136,1232,0.105,1180
9871,2912,2576,3136,2800,0.103,1180
9872,3024,448,3248,672,0.104,1180
9873,3024,2128,3248,2352,0.105,1180
9874,3024,2688,3248,2912,0.101,1180
9875,3136,1008,3360,1232,0.105,1180
9876,3136,2240,3360,2464,0.101,1180
9877,3248,1120,3472,1344,0.104,1180
9878,3472,1680,3696,1904,0.101,1180
9879,3696,1008,3920,1232,0.105,1180
9880,3696,1456,3920,1680,0.103,1180
9881,3808,1792,4032,2016,0.104,1180
9882,4144,0,4368,224,0.103,1180
9883,4256,448,4368,672,0.1025,1180
9884,4144,784,4368,1008,0.101,1180
9885,4256,1232,4480,1456,0.102,1180
9886,4368,2688,4592,2912,0.103,1180
9887,112,2912,336,3136,0.105,1181
9888,336,112,560,336,0.101,1181
9889,336,3136,560,3360,0.101,1181
9890,560,784,784,1008,0.102,1181
9891,560,2128,784,2352,0.104,1181
9892,560,2464,784,2688,0.101,1181
9893,672,336,896,560,0.101,1181
9894,784,1232,1008,1456,0.103,1181
9895,1008,1904,1232,2128,0.105,1181
9896,1008,2128,1232,2352,0.103,1181
9897,1008,2912,1232,3136,0.103,1181
9898,1232,2016,1456,2240,0.103,1181
9899,1344,448,1568,672,0.105,1181
9900,1344,1792,1568,2016,0.105,1181
9901,1344,3024,1568,3248,0.102,1181
9902,1568,448,1792,672,0.105,1181
9903,1792,336,1904,560,0.103,1181
9904,2016,2240,2240,2464,0.101,1181
9905,2240,2912,2464,3136,0.102,1181
9906,2352,784,2576,1008,0.102,1181
9907,2352,2016,2576,2240,0.104,1181
9908,2576,2576,2800,2800,0.105,1181
9909,2688,2464,2912,2688,0.101,1181
9910,2688,3136,2912,3360,0.103,1181
9911,2912,1904,3136,2016,0.1045,1181
9912,3024,2240,3248,2464,0.102,1181
9913,3136,112,3360,336,0.104,1181
9914,3248,2352,3472,2576,0.102,1181
9915,3248,2800,3472,3024,0.101,1181
9916,3360,896,3584,1120,0.102,1181
9917,3360,2128,3584,2352,0.101,1181
9918,3472,3024,3696,3248,0.104,1181
9919,3808,2688,4032,2912,0.104,1181
9920,4032,1792,4256,2016,0.102,1181
9921,4256,224,4480,448,0.103,1181
9922,4256,1456,4480,1680,0.101,1181
9923,4256,2352,4480,2576,0.102,1181
9924,4368,560,4592,784,0.103,1181
9925,4368,896,4592,1120,0.101,1181
9926,4368,1232,4592,1456,0.101,1181
9927,4368,3024,4592,3248,0.104,1181
9928,224,1680,448,1904,0.104,1182
9929,336,448,560,560,0.1035,1182
9930,448,784,672,1008,0.102,1182
9931,448,1008,672,1232,0.102,1182
9932,448,1232,672,1456,0.105,1182
9933,560,3024,784,3248,0.105,1182
9934,672,1680,896,1904,0.102,1182
9935,784,784,1008,1008,0.103,1182
9936,784,1344,1008,1568,0.104,1182
9937,784,1792,1008,2016,0.103,1182
9938,784,2576,1008,2800,0.102,1182
9939,896,2352,1120,2576,0.105,1182
9940,896,2800,1120,3024,0.104,1182
9941,1120,2352,1344,2576,0.101,1182
9942,1232,1344,1456,1568,0.105,1182
9943,1344,0,1568,224,0.104,1182
9944,1344,1232,1568,1456,0.105,1182
9945,1344,2128,1568,2352,0.102,1182
9946,1456,224,1680,448,0.103,1182
9947,1456,3136,1680,3360,0.103,1182
9948,1568,448,1792,672,0.103,1182
9949,1568,672,1792,896,0.101,1182
9950,1568,1344,1792,1568,0.104,1182
9951,1792,1456,2016,1680,0.102,1182
9952,1792,2016,2016,2240,0.101,1182
9953,1792,2800,2016,3024,0.101,1182
9954,2128,672,2352,896,0.105,1182
9955,2128,1568,2352,1680,0.1015,1182
9956,2240,0,2464,224,0.104,1182
9957,2240,1008,2464,1232,0.101,1182
9958,2352,560,2576,784,0.102,1182
9959,2576,2016,2800,2240,0.103,1182
9960,2576,2464,2800,2688,0.104,1182
9961,2576,2688,2800,2912,0.103,1182
9962,2688,1456,2912,1680,0.104,1182
9963,2912,224,3136,448,0.104,1182
9964,3024,2464,3248,2688,0.104,1182
9965,3136,448,3360,672,0.103,1182
9966,3136,2800,3360,3024,0.104,1182
9967,3248,1568,3472,1792,0.103,1182
9968,3360,1008,3584,1232,0.101,1182
9969,3584,1344,3696,1568,0.10200000000000001,1182
9970,3584,2240,3808,2464,0.102,1182
9971,3696,560,3920,784,0.102,1182
9972,3808,336,4032,560,0.103,1182
9973,3920,224,4144,448,0.105,1182
9974,3920,672,4144,896,0.102,1182
9975,3920,1456,4144,1680,0.104,1182
9976,3920,2016,4144,2240,0.105,1182
9977,4032,112,4256,336,0.102,1182
9978,4144,560,4368,784,0.103,1182
9979,4144,2128,4368,2352,0.105,1182
9980,4144,2800,4368,3024,0.101,1182
9981,4256,2016,4480,2240,0.103,1182
9982,112,1568,336,1792,0.103,1183
9983,224,896,448,1120,0.105,1183
9984,336,112,560,336,0.103,1183
9985,336,2240,560,2464,0.104,1183
9986,448,1232,672,1456,0.104,1183
9987,448,2688,672,2912,0.105,1183
9988,672,112,896,336,0.101,1183
9989,672,1232,896,1456,0.103,1183
9990,784,672,1008,896,0.102,1183
9991,1008,2464,1232,2688,0.101,1183
9992,1120,784,1344,1008,0.103,1183
9993,1120,2352,1344,2576,0.104,1183
9994,1120,2576,1344,2800,0.105,1183
9995,1120,3024,1344,3248,0.102,1183
9996,1232,336,1456,560,0.104,1183
9997,1232,1568,1456,1792,0.101,1183
9998,1232,2800,1456,3024,0.103,1183
9999,1344,1904,1568,2128,0.101,1183
10000,1456,1344,1680,1568,0.102,1183
10001,1456,2576,1680,2800,0.101,1183
10002,1904,1120,2128,1344,0.105,1183
10003,1904,1680,2128,1904,0.102,1183
10004,2016,1904,2240,2128,0.103,1183
10005,2016,2352,2240,2464,0.1015,1183
10006,2128,448,2352,560,0.103,1183
10007,2240,2688,2464,2912,0.101,1183
10008,2240,3136,2464,3360,0.103,1183
10009,2464,2352,2576,2576,0.1035,1183
10010,2576,0,2800,224,0.103,1183
10011,2576,336,2800,560,0.101,1183
10012,2800,2800,3024,3024,0.102,1183
10013,2912,1008,3136,1232,0.104,1183
10014,2912,1904,3136,2128,0.104,1183
10015,2912,2128,3136,2352,0.103,1183
10016,3024,2016,3248,2240,0.104,1183
10017,3024,2912,3248,3136,0.102,1183
10018,3136,1568,3360,1792,0.102,1183
10019,3136,2128,3360,2352,0.104,1183
10020,3248,2240,3472,2464,0.101,1183
10021,3360,0,3584,224,0.104,1183
10022,3360,896,3584,1120,0.104,1183
10023,3360,2800,3584,3024,0.104,1183
10024,3584,560,3808,784,0.104,1183
10025,3584,896,3808,1120,0.102,1183
10026,3584,2800,3808,3024,0.101,1183
10027,3696,1008,3920,1232,0.105,1183
10028,3696,1904,3920,2128,0.103,1183
10029,3696,3024,3920,3248,0.104,1183
10030,3808,2912,4032,3136,0.103,1183
10031,3920,2464,4144,2688,0.103,1183
10032,4032,2912,4256,3136,0.105,1183
10033,4368,2800,4592,3024,0.101,1183
10034,0,224,224,448,0.105,1184
10035,0,672,224,896,0.104,1184
10036,112,112,336,336,0.102,1184
10037,224,896,448,1120,0.102,1184
10038,336,1792,560,2016,0.103,1184
10039,560,1456,784,1680,0.105,1184
10040,784,896,1008,1120,0.101,1184
10041,784,1344,1008,1568,0.103,1184
10042,784,3136,1008,3360,0.101,1184
10043,1008,3024,1232,3248,0.104,1184
10044,1120,1568,1344,1792,0.101,1184
10045,1232,448,1456,672,0.102,1184
10046,1232,1792,1456,2016,0.105,1184
10047,1344,2352,1568,2576,0.103,1184
10048,1456,0,1680,224,0.102,1184
10049,1568,1792,1792,2016,0.104,1184
10050,1680,2016,1904,2240,0.101,1184
10051,1792,336,2016,560,0.103,1184
10052,1792,1232,2016,1456,0.102,1184
10053,1904,3024,2128,3248,0.105,1184
10054,2128,896,2352,1120,0.105,1184
10055,2128,1792,2352,2016,0.105,1184
10056,2240,336,2464,560,0.101,1184
10057,2240,560,2464,784,0.101,1184
10058,2352,1344,2576,1568,0.103,1184
10059,2464,2240,2688,2464,0.101,1184
10060,2576,0,2800,224,0.103,1184
10061,2576,1344,2800,1568,0.105,1184
10062,2576,3024,2800,3248,0.101,1184
10063,2688,2800,2912,3024,0.104,1184
10064,2800,336,3024,560,0.104,1184
10065,2800,1120,3024,1344,0.104,1184
10066,2912,2800,3136,3024,0.103,1184
10067,3024,1344,3248,1568,0.101,1184
10068,3024,2240,3248,2464,0.105,1184
10069,3024,3024,3248,3248,0.104,1184
10070,3136,0,3360,224,0.101,1184
10071,3136,1008,3360,1232,0.103,1184
10072,3248,2352,3472,2576,0.105,1184
10073,3360,3024,3472,3248,0.103,1184
